Date,Ticker,Name,Country,Open,High,Low,Close,Volume
2024-10-16,^GSPC,S&P 500,USA,4424.35,4435.8,4409.85,4418.42,4727488243.0
2024-10-17,^GSPC,S&P 500,USA,4398.93,4420.71,4369.07,4407.97,2012155022.0
2024-10-18,^GSPC,S&P 500,USA,4450.13,4462.48,4391.07,4436.94,2143527487.0
2024-10-21,^GSPC,S&P 500,USA,4414.58,4420.2,4413.77,4415.85,2007807827.0
2024-10-22,^GSPC,S&P 500,USA,4482.67,4509.42,4457.35,4484.15,1119781749.0
2024-10-23,^GSPC,S&P 500,USA,4453.8,4484.81,4427.39,4457.78,2938275662.0
2024-10-24,^GSPC,S&P 500,USA,4481.57,4502.45,4477.2,4485.48,1509588319.0
2024-10-25,^GSPC,S&P 500,USA,4519.13,4536.85,4496.02,4505.72,3779336321.0
2024-10-28,^GSPC,S&P 500,USA,4535.62,4584.5,4519.79,4541.26,3677352618.0
2024-10-29,^GSPC,S&P 500,USA,4477.31,4523.33,4444.53,4492.28,3111358802.0
2024-10-30,^GSPC,S&P 500,USA,4417.42,4443.24,4385.44,4422.42,2804965494.0
2024-10-31,^GSPC,S&P 500,USA,4387.9,4393.11,4383.74,4392.92,3155271813.0
2024-11-01,^GSPC,S&P 500,USA,4395.98,4451.87,4389.45,4407.63,4787042155.0
2024-11-04,^GSPC,S&P 500,USA,4394.31,4398.25,4379.98,4385.16,2148139310.0
2024-11-05,^GSPC,S&P 500,USA,4415.7,4471.82,4394.94,4437.97,2238823917.0
2024-11-06,^GSPC,S&P 500,USA,4409.3,4450.16,4373.23,4431.88,4990638932.0
2024-11-07,^GSPC,S&P 500,USA,4426.98,4458.81,4389.2,4422.03,4450509381.0
2024-11-08,^GSPC,S&P 500,USA,4392.58,4405.43,4368.77,4384.95,4094608079.0
2024-11-11,^GSPC,S&P 500,USA,4345.06,4354.06,4329.55,4353.11,4075784812.0
2024-11-12,^GSPC,S&P 500,USA,4471.58,4489.02,4451.88,4454.3,3347965636.0
2024-11-13,^GSPC,S&P 500,USA,4435.01,4455.03,4424.19,4425.73,2466006419.0
2024-11-14,^GSPC,S&P 500,USA,4439.12,4466.16,4415.32,4456.32,2244575470.0
2024-11-15,^GSPC,S&P 500,USA,4430.86,4471.91,4421.41,4423.19,1408331206.0
2024-11-18,^GSPC,S&P 500,USA,4433.03,4435.11,4398.66,4409.46,3090201719.0
2024-11-19,^GSPC,S&P 500,USA,4447.5,4500.9,4417.25,4447.59,2115416452.0
2024-11-20,^GSPC,S&P 500,USA,4493.01,4506.07,4492.59,4497.33,3775749683.0
2024-11-21,^GSPC,S&P 500,USA,4476.77,4502.16,4465.6,4473.91,4786093206.0
2024-11-22,^GSPC,S&P 500,USA,4465.49,4513.2,4463.76,4482.94,3844664842.0
2024-11-25,^GSPC,S&P 500,USA,4402.2,4426.63,4388.59,4411.54,2478820643.0
2024-11-26,^GSPC,S&P 500,USA,4419.19,4467.27,4410.59,4440.1,2857342328.0
2024-11-27,^GSPC,S&P 500,USA,4443.17,4455.71,4439.39,4447.85,4381117585.0
2024-11-28,^GSPC,S&P 500,USA,4497.05,4505.26,4471.05,4485.88,2949461864.0
2024-11-29,^GSPC,S&P 500,USA,4461.51,4486.86,4449.27,4472.43,1321398370.0
2024-12-02,^GSPC,S&P 500,USA,4462.2,4516.96,4456.08,4479.11,2839579062.0
2024-12-03,^GSPC,S&P 500,USA,4444.43,4489.69,4439.04,4459.29,3463794418.0
2024-12-04,^GSPC,S&P 500,USA,4515.29,4537.94,4486.48,4500.65,1751874275.0
2024-12-05,^GSPC,S&P 500,USA,4517.26,4548.61,4494.37,4501.48,4929009066.0
2024-12-06,^GSPC,S&P 500,USA,4565.25,4573.96,4538.28,4565.29,2253195429.0
2024-12-09,^GSPC,S&P 500,USA,4672.99,4674.65,4659.23,4668.33,3019383795.0
2024-12-10,^GSPC,S&P 500,USA,4686.11,4713.46,4673.56,4688.76,4196916241.0
2024-12-11,^GSPC,S&P 500,USA,4726.76,4763.61,4699.11,4730.12,2846224494.0
2024-12-12,^GSPC,S&P 500,USA,4730.11,4752.76,4711.51,4749.69,4174972404.0
2024-12-13,^GSPC,S&P 500,USA,4784.03,4806.66,4748.98,4774.95,2727683692.0
2024-12-16,^GSPC,S&P 500,USA,4806.44,4809.31,4766.23,4808.06,1444221106.0
2024-12-17,^GSPC,S&P 500,USA,4813.45,4847.9,4778.37,4809.34,4008955540.0
2024-12-18,^GSPC,S&P 500,USA,4763.59,4800.09,4741.92,4775.87,3918710695.0
2024-12-19,^GSPC,S&P 500,USA,4654.62,4718.71,4639.15,4669.98,2463866397.0
2024-12-20,^GSPC,S&P 500,USA,4665.3,4685.63,4645.32,4684.21,3517651163.0
2024-12-23,^GSPC,S&P 500,USA,4807.29,4829.8,4787.05,4810.52,3718822123.0
2024-12-24,^GSPC,S&P 500,USA,4845.02,4864.95,4835.28,4845.11,2272644948.0
2024-12-25,^GSPC,S&P 500,USA,4841.5,4853.71,4809.92,4820.42,2110003803.0
2024-12-26,^GSPC,S&P 500,USA,4796.92,4811.73,4790.86,4806.14,3376897796.0
2024-12-27,^GSPC,S&P 500,USA,4916.12,4948.66,4866.44,4912.58,1123464787.0
2024-12-30,^GSPC,S&P 500,USA,4953.21,4957.52,4895.46,4931.75,1145160704.0
2020-01-02,^DJI,Dow Jones Industrial Average,USA,28541.31,28722.73,28174.36,28386.77,4256627641.0
2020-01-03,^DJI,Dow Jones Industrial Average,USA,28218.11,28434.44,28151.76,28269.34,4139796934.0
2020-01-06,^DJI,Dow Jones Industrial Average,USA,28289.07,28581.63,28150.97,28313.19,1202679802.0
2020-01-07,^DJI,Dow Jones Industrial Average,USA,28739.93,28764.4,28415.44,28760.89,4197655037.0
2020-01-08,^DJI,Dow Jones Industrial Average,USA,28459.28,28552.77,28427.59,28522.36,3495891874.0
2020-01-09,^DJI,Dow Jones Industrial Average,USA,28720.51,29012.14,28676.71,28791.98,1471171787.0
2020-01-10,^DJI,Dow Jones Industrial Average,USA,28814.23,28890.56,28643.63,28737.06,2585983013.0
2020-01-13,^DJI,Dow Jones Industrial Average,USA,28966.73,29084.17,28953.56,29044.92,2735239068.0
2020-01-14,^DJI,Dow Jones Industrial Average,USA,29063.01,29163.11,28938.85,29145.26,2244269644.0
2020-01-15,^DJI,Dow Jones Industrial Average,USA,29193.15,29298.85,28754.33,29207.32,3311343226.0
2020-01-16,^DJI,Dow Jones Industrial Average,USA,29124.82,29141.47,28895.98,29062.02,3020582804.0
2020-01-17,^DJI,Dow Jones Industrial Average,USA,28556.01,28706.33,28464.99,28516.14,2956353187.0
2020-01-20,^DJI,Dow Jones Industrial Average,USA,28903.12,29150.54,28739.66,28783.29,4809013869.0
2020-01-21,^DJI,Dow Jones Industrial Average,USA,28759.4,29078.23,28628.22,28752.47,3909814656.0
2020-01-22,^DJI,Dow Jones Industrial Average,USA,28782.6,28865.49,28523.27,28846.33,3708877447.0
2020-01-23,^DJI,Dow Jones Industrial Average,USA,29011.56,29124.99,28894.3,28946.11,4254321385.0
2020-01-24,^DJI,Dow Jones Industrial Average,USA,28960.54,29027.69,28792.55,28959.81,4246980217.0
2020-01-27,^DJI,Dow Jones Industrial Average,USA,28940.09,28992.91,28556.48,28766.83,2322861219.0
2020-01-28,^DJI,Dow Jones Industrial Average,USA,28871.64,28945.56,28720.98,28921.48,2189564008.0
2020-01-29,^DJI,Dow Jones Industrial Average,USA,28899.05,28994.72,28681.94,28903.78,4319920305.0
2020-01-30,^DJI,Dow Jones Industrial Average,USA,28769.04,28899.78,28727.98,28735.64,1567457774.0
2020-01-31,^DJI,Dow Jones Industrial Average,USA,29265.23,29366.52,29190.38,29313.04,2402774029.0
2020-02-03,^DJI,Dow Jones Industrial Average,USA,29612.58,29710.99,29471.09,29537.98,1701121017.0
2020-02-04,^DJI,Dow Jones Industrial Average,USA,29715.66,29783.87,29550.45,29605.35,4672541399.0
2020-02-05,^DJI,Dow Jones Industrial Average,USA,29926.41,30188.1,29883.75,29910.75,2938500391.0
2020-02-06,^DJI,Dow Jones Industrial Average,USA,29991.53,30131.52,29958.06,30078.34,2399155682.0
2020-02-07,^DJI,Dow Jones Industrial Average,USA,30585.9,30764.26,30376.5,30591.98,1499558549.0
2020-02-10,^DJI,Dow Jones Industrial Average,USA,30116.31,30209.63,29882.8,30198.91,2541817288.0
2020-02-11,^DJI,Dow Jones Industrial Average,USA,30012.11,30320.04,29790.95,30195.41,3409243464.0
2020-02-12,^DJI,Dow Jones Industrial Average,USA,30556.97,30740.8,30463.55,30616.69,2117992952.0
2020-02-13,^DJI,Dow Jones Industrial Average,USA,30848.49,31161.66,30744.2,30791.91,1386514429.0
2020-02-14,^DJI,Dow Jones Industrial Average,USA,30286.41,30530.49,30227.96,30454.81,4199866112.0
2020-02-17,^DJI,Dow Jones Industrial Average,USA,30394.84,30516.97,30084.65,30349.26,1252202440.0
2020-02-18,^DJI,Dow Jones Industrial Average,USA,30544.18,30726.15,30371.52,30488.62,3529689363.0
2020-02-19,^DJI,Dow Jones Industrial Average,USA,29600.88,29896.56,29445.9,29603.95,3939596061.0
2020-02-20,^DJI,Dow Jones Industrial Average,USA,29325.59,29327.37,29252.6,29284.25,4422602315.0
2020-02-21,^DJI,Dow Jones Industrial Average,USA,29046.3,29239.19,28930.8,29111.2,4597285953.0
2020-02-24,^DJI,Dow Jones Industrial Average,USA,29579.89,29690.47,29417.77,29570.47,4679614519.0
2020-02-25,^DJI,Dow Jones Industrial Average,USA,29805.03,29890.52,29431.5,29856.35,3861810381.0
2020-02-26,^DJI,Dow Jones Industrial Average,USA,29280.57,29452.71,29155.26,29299.93,1085282067.0
2020-02-27,^DJI,Dow Jones Industrial Average,USA,29493.49,29591.38,29455.09,29482.39,
2020-02-28,^DJI,Dow Jones Industrial Average,USA,29231.94,29453.57,29118.45,29307.35,2077475716.0
2020-03-02,^DJI,Dow Jones Industrial Average,USA,28807.63,28828.55,28778.32,28782.16,1373486682.0
2020-03-03,^DJI,Dow Jones Industrial Average,USA,28819.12,28870.85,28814.62,28867.29,4758346606.0
2020-03-04,^DJI,Dow Jones Industrial Average,USA,29281.92,29520.43,29165.85,29201.15,1827305579.0
2020-03-05,^DJI,Dow Jones Industrial Average,USA,29672.59,29822.92,29514.0,29549.65,4977761765.0
2020-03-06,^DJI,Dow Jones Industrial Average,USA,29584.31,29674.1,29455.02,29485.95,4125034862.0
2020-03-09,^DJI,Dow Jones Industrial Average,USA,28033.67,28180.57,27934.69,27990.78,3461601912.0
2020-03-10,^DJI,Dow Jones Industrial Average,USA,27464.27,27607.28,27322.34,27428.58,2961819333.0
2020-03-11,^DJI,Dow Jones Industrial Average,USA,27009.07,27045.71,26923.64,27019.12,4202138447.0
2020-03-12,^DJI,Dow Jones Industrial Average,USA,25462.85,25567.71,25141.74,25331.53,2743880089.0
2020-03-13,^DJI,Dow Jones Industrial Average,USA,24132.63,24237.54,24048.46,24187.23,2460269156.0
2020-03-16,^DJI,Dow Jones Industrial Average,USA,22781.77,22811.8,22668.93,22738.06,2025323663.0
2020-03-17,^DJI,Dow Jones Industrial Average,USA,22008.03,22135.32,21726.36,21895.15,1001135251.0
2020-03-18,^DJI,Dow Jones Industrial Average,USA,22015.35,22091.83,22006.6,22012.88,3677877642.0
2020-03-19,^DJI,Dow Jones Industrial Average,USA,21334.67,21512.0,21314.2,21421.29,1423960311.0
2020-03-20,^DJI,Dow Jones Industrial Average,USA,20324.12,20427.62,20218.11,20304.68,3431082315.0
2020-03-23,^DJI,Dow Jones Industrial Average,USA,19620.76,19668.94,19465.47,19567.89,1655179606.0
2020-03-24,^DJI,Dow Jones Industrial Average,USA,19264.16,19371.75,19233.5,19335.43,2077064534.0
2020-03-25,^DJI,Dow Jones Industrial Average,USA,19304.51,19372.51,19170.8,19276.28,1710037263.0
2020-03-26,^DJI,Dow Jones Industrial Average,USA,19189.76,19291.59,19107.83,19192.31,3441048546.0
2020-03-27,^DJI,Dow Jones Industrial Average,USA,19571.73,19729.98,19495.61,19615.22,3979323438.0
2020-03-30,^DJI,Dow Jones Industrial Average,USA,19810.52,19955.44,19709.07,19848.41,2448256556.0
2020-03-31,^DJI,Dow Jones Industrial Average,USA,19929.68,20160.75,19926.26,19959.28,3900068306.0
2020-04-01,^DJI,Dow Jones Industrial Average,USA,19603.73,19808.5,19545.6,19743.38,2166396696.0
2020-04-02,^DJI,Dow Jones Industrial Average,USA,19702.89,19868.56,19559.3,19675.42,4108496805.0
2020-04-03,^DJI,Dow Jones Industrial Average,USA,19618.25,19904.79,19446.45,19506.33,2438421144.0
2020-04-06,^DJI,Dow Jones Industrial Average,USA,19547.97,19839.97,19457.68,19526.17,2109557904.0
2020-04-07,^DJI,Dow Jones Industrial Average,USA,19653.97,19732.62,19545.56,19568.82,2030289093.0
2020-04-08,^DJI,Dow Jones Industrial Average,USA,19735.58,19776.34,19699.72,19737.02,4997479524.0
2020-04-09,^DJI,Dow Jones Industrial Average,USA,19890.6,20022.17,19716.25,19830.78,4857808383.0
2020-04-10,^DJI,Dow Jones Industrial Average,USA,19681.08,19746.39,19566.88,19723.05,3559817411.0
2020-04-13,^DJI,Dow Jones Industrial Average,USA,19836.47,19918.54,19736.82,19800.03,4049549064.0
2020-04-14,^DJI,Dow Jones Industrial Average,USA,19962.24,20082.72,19890.09,19991.97,4979197531.0
2020-04-15,^DJI,Dow Jones Industrial Average,USA,19774.27,19788.51,19661.63,19750.54,3485151978.0
2020-04-16,^DJI,Dow Jones Industrial Average,USA,19706.85,19836.9,19673.47,19705.72,4916401622.0
2020-04-17,^DJI,Dow Jones Industrial Average,USA,19449.11,19530.97,19333.48,19401.37,4079777638.0
2020-04-20,^DJI,Dow Jones Industrial Average,USA,19703.24,19742.16,19679.24,19680.75,1766119596.0
2020-04-21,^DJI,Dow Jones Industrial Average,USA,19812.64,19998.28,19752.01,19786.17,4826122667.0
2020-04-22,^DJI,Dow Jones Industrial Average,USA,19653.24,19763.22,19296.01,19549.92,3456793315.0
2020-04-23,^DJI,Dow Jones Industrial Average,USA,19482.18,19616.56,19438.68,19483.46,4580158386.0
2020-04-24,^DJI,Dow Jones Industrial Average,USA,19735.78,19790.31,19691.75,19759.12,1189643838.0
2020-04-27,^DJI,Dow Jones Industrial Average,USA,19908.48,19931.71,19883.97,19888.94,1759741605.0
2020-04-28,^DJI,Dow Jones Industrial Average,USA,19676.88,19687.8,19549.11,19661.95,3675363114.0
2020-04-29,^DJI,Dow Jones Industrial Average,USA,19357.57,19379.08,19249.19,19363.56,1777828997.0
2020-04-30,^DJI,Dow Jones Industrial Average,USA,19430.34,19561.32,19375.27,19379.85,2668918824.0
2020-05-01,^DJI,Dow Jones Industrial Average,USA,19094.8,19100.12,18808.2,18975.66,1020271049.0
2020-05-04,^DJI,Dow Jones Industrial Average,USA,19009.23,19151.09,18939.96,19028.08,1169192515.0
2020-05-05,^DJI,Dow Jones Industrial Average,USA,19110.58,19203.1,18955.78,19145.16,1806134335.0
2020-05-06,^DJI,Dow Jones Industrial Average,USA,19244.2,19256.34,19185.1,19232.54,1931596668.0
2020-05-07,^DJI,Dow Jones Industrial Average,USA,19170.21,19189.07,19091.52,19150.48,2063364340.0
2020-05-08,^DJI,Dow Jones Industrial Average,USA,19013.34,19234.88,18963.34,19154.75,1070921446.0
2020-05-11,^DJI,Dow Jones Industrial Average,USA,19136.34,19297.26,19006.44,19129.05,1756664744.0
2020-05-12,^DJI,Dow Jones Industrial Average,USA,19135.98,19185.34,18900.16,19045.58,1472012580.0
2020-05-13,^DJI,Dow Jones Industrial Average,USA,19130.36,19216.5,19025.11,19147.61,3728518127.0
2020-05-14,^DJI,Dow Jones Industrial Average,USA,19215.69,19256.56,19131.04,19211.44,4985663780.0
2020-05-15,^DJI,Dow Jones Industrial Average,USA,19587.38,19609.44,19487.17,19573.53,1385183726.0
2020-05-18,^DJI,Dow Jones Industrial Average,USA,19324.75,19343.12,19120.83,19208.27,3841490370.0
2020-05-19,^DJI,Dow Jones Industrial Average,USA,19143.82,19313.34,18979.83,19161.87,1961242608.0
2020-05-20,^DJI,Dow Jones Industrial Average,USA,19017.57,19111.58,18977.77,19000.57,3129527138.0
2020-05-21,^DJI,Dow Jones Industrial Average,USA,19241.08,19386.06,19230.08,19302.64,3578992324.0
2020-05-22,^DJI,Dow Jones Industrial Average,USA,19263.69,19344.94,19164.65,19332.29,1149093696.0
2020-05-25,^DJI,Dow Jones Industrial Average,USA,19382.08,19394.1,19143.71,19336.78,4670004265.0
2020-05-26,^DJI,Dow Jones Industrial Average,USA,19279.12,19399.92,19193.24,19277.52,2704058271.0
2020-05-27,^DJI,Dow Jones Industrial Average,USA,19544.03,19698.57,19473.63,19545.33,3879876785.0
2020-05-28,^DJI,Dow Jones Industrial Average,USA,19615.53,19636.19,19473.76,19567.52,4980099657.0
2020-05-29,^DJI,Dow Jones Industrial Average,USA,19473.74,19631.48,19355.26,19560.93,1860705330.0
2020-06-01,^DJI,Dow Jones Industrial Average,USA,19769.78,19848.18,19661.27,19786.46,1664988186.0
2020-06-02,^DJI,Dow Jones Industrial Average,USA,19664.18,19935.8,19562.82,19601.29,1611591896.0
2020-06-03,^DJI,Dow Jones Industrial Average,USA,19704.53,19776.02,19650.45,19669.04,3531006315.0
2020-06-04,^DJI,Dow Jones Industrial Average,USA,19672.59,19749.39,19587.82,19643.03,1142755187.0
2020-06-05,^DJI,Dow Jones Industrial Average,USA,19638.83,19912.72,19621.51,19698.67,4861194175.0
2020-06-08,^DJI,Dow Jones Industrial Average,USA,19390.66,19471.22,19356.37,19445.49,3482968080.0
2020-06-09,^DJI,Dow Jones Industrial Average,USA,19519.94,19608.02,19423.32,19449.06,2569734595.0
2020-06-10,^DJI,Dow Jones Industrial Average,USA,19519.13,19814.73,19317.13,19582.03,2412231850.0
2020-06-11,^DJI,Dow Jones Industrial Average,USA,19582.31,19639.94,19521.6,19571.69,3183925220.0
2020-06-12,^DJI,Dow Jones Industrial Average,USA,19455.81,19696.99,19296.31,19544.26,4737101104.0
2020-06-15,^DJI,Dow Jones Industrial Average,USA,19262.07,19443.63,19181.44,19372.47,
2020-06-16,^DJI,Dow Jones Industrial Average,USA,19255.72,19283.63,19145.12,19221.8,3548719625.0
2020-06-17,^DJI,Dow Jones Industrial Average,USA,19001.1,19131.2,18963.12,19043.12,2234704042.0
2020-06-18,^DJI,Dow Jones Industrial Average,USA,19137.33,19245.35,19129.05,19179.62,2636091303.0
2020-06-19,^DJI,Dow Jones Industrial Average,USA,18694.38,18736.45,18566.52,18670.02,2012155747.0
2020-06-22,^DJI,Dow Jones Industrial Average,USA,18522.94,18647.08,18475.75,18624.12,2372952882.0
2020-06-23,^DJI,Dow Jones Industrial Average,USA,18589.57,18712.01,18560.9,18627.46,1681941957.0
2020-06-24,^DJI,Dow Jones Industrial Average,USA,18303.74,18531.67,18211.55,18408.81,2031109606.0
2020-06-25,^DJI,Dow Jones Industrial Average,USA,18488.2,18614.43,18397.87,18415.98,3993245671.0
2020-06-26,^DJI,Dow Jones Industrial Average,USA,18768.49,18845.45,18700.56,18737.97,2026625945.0
2020-06-29,^DJI,Dow Jones Industrial Average,USA,18720.09,18839.53,18674.95,18687.22,3788120116.0
2020-06-30,^DJI,Dow Jones Industrial Average,USA,18335.55,18382.55,18139.18,18332.89,2952715851.0
2020-07-01,^DJI,Dow Jones Industrial Average,USA,18430.38,18500.06,18418.07,18479.1,1352140533.0
2020-07-02,^DJI,Dow Jones Industrial Average,USA,18298.0,18480.97,18228.92,18287.81,3352419049.0
2020-07-03,^DJI,Dow Jones Industrial Average,USA,18410.87,18509.17,18348.43,18438.15,1163075178.0
2020-07-06,^DJI,Dow Jones Industrial Average,USA,18475.63,18486.91,18383.06,18439.27,1310120269.0
2020-07-07,^DJI,Dow Jones Industrial Average,USA,18583.58,18829.45,18508.94,18628.45,1398939287.0
2020-07-08,^DJI,Dow Jones Industrial Average,USA,18651.94,18674.49,18569.71,18611.9,2223182438.0
2020-07-09,^DJI,Dow Jones Industrial Average,USA,18918.34,19061.31,18872.21,18945.32,1873130776.0
2020-07-10,^DJI,Dow Jones Industrial Average,USA,18867.32,18925.95,18802.17,18839.93,2056657107.0
2020-07-13,^DJI,Dow Jones Industrial Average,USA,18832.65,18868.1,18827.27,18857.6,2838963008.0
2020-07-14,^DJI,Dow Jones Industrial Average,USA,18312.96,18420.02,18226.63,18309.91,4213220335.0
2020-07-15,^DJI,Dow Jones Industrial Average,USA,18182.21,18256.9,18016.53,18233.79,4995822733.0
2020-07-16,^DJI,Dow Jones Industrial Average,USA,18415.33,18620.45,18402.6,18485.1,1202123231.0
2020-07-17,^DJI,Dow Jones Industrial Average,USA,18289.98,18450.47,18148.53,18262.59,1541776423.0
2020-07-20,^DJI,Dow Jones Industrial Average,USA,18476.26,18655.57,18437.44,18552.3,1730007965.0
2020-07-21,^DJI,Dow Jones Industrial Average,USA,18529.82,18555.71,18506.95,18522.72,1001945519.0
2020-07-22,^DJI,Dow Jones Industrial Average,USA,18617.75,18687.18,18486.54,18550.47,3496838795.0
2020-07-23,^DJI,Dow Jones Industrial Average,USA,18607.61,18715.88,18571.16,18588.63,3172090102.0
2020-07-24,^DJI,Dow Jones Industrial Average,USA,18486.29,18508.98,18426.74,18505.86,3049643596.0
2020-07-27,^DJI,Dow Jones Industrial Average,USA,18741.32,18914.51,18728.39,18756.3,3466757072.0
2020-07-28,^DJI,Dow Jones Industrial Average,USA,18792.66,18794.06,18624.39,18767.94,2643189722.0
2020-07-29,^DJI,Dow Jones Industrial Average,USA,18815.41,18976.9,18757.17,18884.1,
2020-07-30,^DJI,Dow Jones Industrial Average,USA,18731.58,18735.5,18531.32,18714.97,4278186797.0
2020-07-31,^DJI,Dow Jones Industrial Average,USA,18760.8,18884.99,18708.73,18725.34,1535285821.0
2020-08-03,^DJI,Dow Jones Industrial Average,USA,18825.78,18924.81,18769.81,18783.57,1478867721.0
2020-08-04,^DJI,Dow Jones Industrial Average,USA,19034.46,19110.1,18851.9,19012.84,1622263210.0
2020-08-05,^DJI,Dow Jones Industrial Average,USA,18743.07,18828.46,18668.47,18747.08,3879568128.0
2020-08-06,^DJI,Dow Jones Industrial Average,USA,18524.43,18576.52,18467.44,18531.03,1928561432.0
2020-08-07,^DJI,Dow Jones Industrial Average,USA,18641.82,18647.52,18615.61,18634.25,1581768442.0
2020-08-10,^DJI,Dow Jones Industrial Average,USA,18697.12,18779.86,18694.01,18719.32,4361398745.0
2020-08-11,^DJI,Dow Jones Industrial Average,USA,18871.9,18956.57,18753.93,18809.91,2499396367.0
2020-08-12,^DJI,Dow Jones Industrial Average,USA,18604.4,18651.37,18558.07,18623.9,4539644481.0
2020-08-13,^DJI,Dow Jones Industrial Average,USA,18131.73,18229.25,18123.87,18151.67,4294583089.0
2020-08-14,^DJI,Dow Jones Industrial Average,USA,18216.03,18262.03,18083.77,18120.21,3112273130.0
2020-08-17,^DJI,Dow Jones Industrial Average,USA,18536.96,18582.82,18409.1,18496.95,1140459268.0
2020-08-18,^DJI,Dow Jones Industrial Average,USA,18494.12,18594.79,18331.26,18340.98,3151866018.0
2020-08-19,^DJI,Dow Jones Industrial Average,USA,18224.63,18255.77,18164.72,18232.62,3845075910.0
2020-08-20,^DJI,Dow Jones Industrial Average,USA,17968.63,18031.89,17887.27,18008.55,2430651947.0
2020-08-21,^DJI,Dow Jones Industrial Average,USA,17768.46,17965.77,17672.94,17828.54,2527683319.0
2020-08-24,^DJI,Dow Jones Industrial Average,USA,18017.06,18104.99,17941.69,17962.17,2352281510.0
2020-08-25,^DJI,Dow Jones Industrial Average,USA,17980.67,18015.96,17957.2,17970.67,3955372591.0
2020-08-26,^DJI,Dow Jones Industrial Average,USA,18076.89,18117.96,17975.01,18025.81,3558933926.0
2020-08-27,^DJI,Dow Jones Industrial Average,USA,17821.54,17892.71,17813.31,17845.65,3510886430.0
2020-08-28,^DJI,Dow Jones Industrial Average,USA,17513.23,17654.61,17490.75,17537.3,1530175631.0
2020-08-31,^DJI,Dow Jones Industrial Average,USA,17573.66,17696.74,17524.04,17592.62,4426468134.0
2020-09-01,^DJI,Dow Jones Industrial Average,USA,17409.33,17481.09,17358.25,17470.25,2082536548.0
2020-09-02,^DJI,Dow Jones Industrial Average,USA,17385.49,17410.61,17262.74,17406.56,2098872465.0
2020-09-03,^DJI,Dow Jones Industrial Average,USA,17328.57,17348.55,17296.1,17317.89,3716087560.0
2020-09-04,^DJI,Dow Jones Industrial Average,USA,17292.95,17345.16,17164.21,17178.96,2277466540.0
2020-09-07,^DJI,Dow Jones Industrial Average,USA,17229.45,17264.29,17202.0,17231.35,4684545051.0
2020-09-08,^DJI,Dow Jones Industrial Average,USA,17215.64,17309.55,17094.44,17143.22,3281395144.0
2020-09-09,^DJI,Dow Jones Industrial Average,USA,17065.23,17171.54,17022.92,17123.14,4605983655.0
2020-09-10,^DJI,Dow Jones Industrial Average,USA,17278.67,17500.41,17223.14,17312.22,3617981739.0
2020-09-11,^DJI,Dow Jones Industrial Average,USA,17110.15,17199.22,17092.13,17135.42,1651376639.0
2020-09-14,^DJI,Dow Jones Industrial Average,USA,17423.92,17544.23,17333.26,17422.72,4656059118.0
2020-09-15,^DJI,Dow Jones Industrial Average,USA,17201.56,17256.05,17143.77,17223.25,1267303472.0
2020-09-16,^DJI,Dow Jones Industrial Average,USA,17252.29,17327.01,17219.72,17222.65,1235363438.0
2020-09-17,^DJI,Dow Jones Industrial Average,USA,17297.94,17350.56,17288.09,17307.61,1985507756.0
2020-09-18,^DJI,Dow Jones Industrial Average,USA,17261.1,17266.3,17124.0,17249.62,2410185493.0
2020-09-21,^DJI,Dow Jones Industrial Average,USA,17216.06,17262.02,17156.92,17187.55,4223574005.0
2020-09-22,^DJI,Dow Jones Industrial Average,USA,17253.15,17372.54,17151.66,17263.5,1628452581.0
2020-09-23,^DJI,Dow Jones Industrial Average,USA,17440.93,17537.41,17438.37,17443.45,1783408308.0
2020-09-24,^DJI,Dow Jones Industrial Average,USA,17669.94,17679.15,17520.2,17639.24,1620448807.0
2020-09-25,^DJI,Dow Jones Industrial Average,USA,17444.72,17515.31,17355.6,17434.6,
2020-09-28,^DJI,Dow Jones Industrial Average,USA,17450.82,17538.59,17378.53,17424.91,3484417509.0
2020-09-29,^DJI,Dow Jones Industrial Average,USA,17552.89,17651.48,17430.17,17502.71,2517839165.0
2020-09-30,^DJI,Dow Jones Industrial Average,USA,17850.87,17928.01,17771.86,17819.86,4691236776.0
2020-10-01,^DJI,Dow Jones Industrial Average,USA,17730.76,17761.92,17714.26,17733.01,4404090351.0
2020-10-02,^DJI,Dow Jones Industrial Average,USA,17414.25,17515.26,17231.45,17474.98,1924231001.0
2020-10-05,^DJI,Dow Jones Industrial Average,USA,17326.53,17482.98,17285.72,17356.48,1600333945.0
2020-10-06,^DJI,Dow Jones Industrial Average,USA,17529.75,17633.94,17529.24,17556.13,1136135363.0
2020-10-07,^DJI,Dow Jones Industrial Average,USA,17524.47,17758.6,17413.6,17415.65,2418053406.0
2020-10-08,^DJI,Dow Jones Industrial Average,USA,17453.31,17661.5,17383.43,17578.31,4286296592.0
2020-10-09,^DJI,Dow Jones Industrial Average,USA,17549.67,17665.89,17536.09,17578.96,3865843899.0
2020-10-12,^DJI,Dow Jones Industrial Average,USA,17592.27,17844.68,17528.48,17593.13,
2020-10-13,^DJI,Dow Jones Industrial Average,USA,17794.11,17836.13,17745.48,17748.32,4271725562.0
2020-10-14,^DJI,Dow Jones Industrial Average,USA,17595.08,17608.21,17523.36,17574.33,2783875669.0
2020-10-15,^DJI,Dow Jones Industrial Average,USA,17595.27,17614.74,17459.55,17585.27,3891092878.0
